n_int_features,n_float_features,n_string_features,n_datetime_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,is_file_structured,is_file_semi_structured,is_file_unstructured,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
0,0,0,0,3,1,1,1,1,0,0,1,0,0,4,4,16,0.2640183321751953,0.0008593207122813903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976118499059595,0.0,0.6976081494595904,0,3.228,188521,arashnic_fitbit
0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,3,9,0.0,0.029582666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7492203476886954,0.0,0.7492188492480025,0,2.223,500000,arashnic_fitbit
0,0,0,0,62,0,1,1,1,0,0,0,0,0,62,62,3844,0.0,0.007644617322036678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30123287051885306,0.0,0.3012189535463183,0,46.12799999999997,21645,arashnic_fitbit
0,0,0,0,3,2,1,1,1,0,0,1,0,0,5,5,25,0.602905569007264,0.04681194511702986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040715578645478,0.0,0.7023667841166917,0,4.067796610169491,413,arashnic_fitbit
0,3,0,0,3,5,1,2,1,0,0,0,0,1,8,8,64,0.644776119402985,0.38308457711442784,0.9701492537313433,1.015625,376.12462970900725,2.8475629741241684,15.838912959433868,7.479250810057919,1.0,0.7182270465852557,1.3561012822775635,0.5458156976312467,0,18.507462686567166,67,arashnic_fitbit
0,2,0,0,2,6,1,1,1,0,0,0,0,1,8,8,64,0.7017114720876476,0.05459770114942529,0.6264367816091954,4.234375,0.7425194806552282,0.07569524238637695,-1.2569196998448595,0.4105228120000053,0.0,0.6605208956215534,0.33343439285,0.6567247985202801,0,8.64367816091954,174,kimjihoo_coronavirusdataset
0,0,0,4,11,3,1,0,1,0,0,0,0,1,14,14,196,0.6803127875606799,0.04194865776300402,1.0,126.87755102040819,0.0,0.0,0.0,0.0,0.0,0.7574056322093932,0.0,0.7570042288595353,0,16.10757814485388,5165,kimjihoo_coronavirusdataset
0,0,0,2,2,5,1,2,1,0,0,0,0,1,7,7,49,0.7033296286005373,0.07377049180327869,0.6065573770491803,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.4202185792349727,0.0,0.4133297500671863,0,0.0,61,kimjihoo_coronavirusdataset
0,5,0,0,2,10,1,1,1,0,0,0,0,0,12,12,144,0.7549180327868852,0.07991803278688525,0.0,0.0,19.74188524940683,0.6001435463943342,0.04154189927399501,2.2144187075333326,1.0,0.8549045402415165,0.10052194996,0.851400833109379,0,4.131147540983607,244,kimjihoo_coronavirusdataset
0,4,0,1,0,5,1,1,1,0,0,0,0,0,5,5,25,0.6869671132764921,0.0,0.0,0.0,20.680022547868692,18.69566362874231,530.6499720032064,0.03534174028130325,1.0,0.0,0.05394845499999999,0.0,0,0.0,1642,kimjihoo_coronavirusdataset
0,0,0,1,7,0,1,1,1,0,0,0,0,0,7,7,49,0.0,0.0026882857142857147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749253125116536,0.0,0.7492516266102948,0,0.917,500000,kimjihoo_coronavirusdataset
0,0,0,1,1,6,1,7,1,0,0,0,0,0,7,7,49,0.8854805725971371,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38491251988184505,0.0,0.3825510933795024,0,4.294478527607361,163,kimjihoo_coronavirusdataset
0,0,0,1,4,1,1,2,1,0,0,0,0,0,5,5,25,0.7594123048668503,0.05463728191000918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869421150002701,0.0,0.6863113141600492,0,0.0,1089,kimjihoo_coronavirusdataset
0,0,0,1,2,3,1,2,1,0,0,0,0,0,5,5,25,0.6349862258953168,0.006198347107438017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25103734439834025,0.0,0.25,0,0.371900826446281,242,kimjihoo_coronavirusdataset
0,0,0,1,6,0,1,2,1,0,0,0,0,0,6,6,36,0.0,0.08041621556598098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7902879705181003,0.0,0.7900027709617986,0,0.072,2771,kimjihoo_coronavirusdataset
0,6,0,1,10,0,1,1,1,0,0,0,0,1,10,10,100,0.0,0.017075842516899885,0.0017890449545125804,0.8099999999999999,107.8783276947111,1.9484189593284238,30.979322434434565,6.262711241780796,0.16666666666666666,0.9025700607175136,0.012846666666666666,0.902535693164141,0,2.7300000000000004,26271,kimjihoo_coronavirusdataset
0,2,0,0,5,2,1,0,1,0,0,1,0,0,7,7,49,0.7044095665171898,0.009118086696562033,0.0,0.0,73271401.82681885,0.8989541423958385,0.77039912905988,2505.41828397875,1.0,0.6530087103514661,0.08045611275,0.6525206619879749,0,0.049,1338,mirichoi0218_insurance
0,0,0,0,31,4,1,4,1,0,0,0,0,0,35,35,1225,0.8727891156462584,0.008207153829273643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344149957134745,0.0,0.6339834208864586,0,9.870000000000001,1470,pavansubhasht_ibm-hr-analytics-attrition-dataset
0,0,0,1,23,0,1,0,1,0,0,0,0,0,23,23,529,0.0,0.002406159769008662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728755730774018,0.0,0.8728695722828662,0,0.046,145460,jsphyg_weather-dataset-rattle-package
0,0,0,1,5,4,1,2,1,0,0,0,0,1,9,9,81,0.7454030922142463,0.03905673599057083,0.975372722252899,436.14814814814815,0.0,0.0,0.0,0.0,0.0,0.7054926702361379,0.0,0.7048467543072502,0,4.8870000000000005,18110,sudalairajkumar_covid19-in-india
0,0,0,0,2,22,1,0,1,0,0,0,0,1,24,24,576,0.829692098614078,0.015933715742511154,1.0,114.09895833333336,0.0,0.0,0.0,0.0,0.0,0.9842540437186709,0.0,0.9841285811254636,0,0.3360000000000001,7845,sudalairajkumar_covid19-in-india
0,0,0,1,2,3,1,1,1,0,0,1,0,1,5,5,25,0.9149259124148327,0.01631366307541626,0.7822600391772772,801.6800000000001,0.0,0.0,0.0,0.0,0.0,0.9847573807405968,0.0,0.984697099314255,0,1.5150000000000001,16336,sudalairajkumar_covid19-in-india
0,0,0,0,9,3,1,2,1,0,0,0,0,0,12,12,144,0.6853377265238879,0.034962474830679116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719641706070662,0.0,0.5710218902601024,0,2.1746293245469523,607,ruchi798_data-science-job-salaries
0,0,0,0,23,0,1,1,1,0,0,0,0,0,23,23,529,0.0,0.000759866220735786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171885803490709,0.0,0.5171249263699511,0,0.0,8125,uciml_mushroom-classification
0,1,0,0,12,1,1,0,1,0,0,0,0,1,13,13,169,1.0,0.018833295016905654,0.5213715359323626,13.041420118343195,0.015636152383566145,-0.9223791600711294,-0.6871891224305622,0.023126447311828155,1.0,0.6235501795031048,0.3596504242819746,0.623231923599637,0,7.0329999999999995,2129,arashnic_hr-analytics-job-change-of-data-scientists
0,1,0,0,13,1,1,0,1,0,0,0,0,1,14,14,196,1.0,0.002123130248321971,0.5325712496085186,105.78061224489797,0.015217328707509128,-0.9953495952366115,-0.5387047879042113,0.022665850609756153,1.0,0.6038858763425918,0.11741957095042173,0.6038515069703825,0,7.5600000000000005,19158,arashnic_hr-analytics-job-change-of-data-scientists
0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,2,4,1.0,0.0004697040864255519,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0,0.392,2129,arashnic_hr-analytics-job-change-of-data-scientists
0,9,0,0,1,9,1,0,1,0,0,0,0,1,10,10,100,1.0,0.0006105006105006105,0.38614163614163616,14.339999999999998,8541552.046750586,0.08430123581435743,0.3264092523107406,658.9263256844579,0.6666666666666666,0.4759936246959148,0.035235705798753764,0.47584832749667916,0,2.5900000000000003,3276,adityakadiwal_water-potability
0,2,0,0,0,9,1,0,1,0,0,0,0,0,9,9,81,0.9206349206349205,0.0,0.0,0.0,2375.106196007719,-0.9033280682579525,1.5952506923887104,11.138918625000006,1.0,0.0,0.156144,0.0,0,0.35064935064935066,77,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,1,4,1,0,1,0,0,0,0,0,5,5,25,0.9561611374407583,0.11374407582938388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763935906116001,0.0,0.7727140001347684,0,0.30805687203791465,211,rohanrao_formula-1-world-championship-1950-2020
0,1,0,0,4,1,1,0,1,0,0,0,0,0,5,5,25,1.0,0.025616269515201313,0.0,0.0,55.15870461531783,3.0541808106859905,10.726989994497671,0.0,1.0,0.660869747090297,0.0198,0.6608154439064771,0,0.9900000000000001,12170,rohanrao_formula-1-world-championship-1950-2020
0,1,0,0,6,1,1,0,1,0,0,0,0,0,7,7,49,1.0,0.02291167606831002,0.0,0.0,5909.374680052872,4.410707487659059,23.682176225033402,5.809263600896913,1.0,0.8526926687963337,0.02802,0.852626778009777,0,1.477,12941,rohanrao_formula-1-world-championship-1950-2020
0,0,0,1,3,6,1,0,1,0,0,0,0,0,9,9,81,0.910929599377674,0.07078957604045119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135495843284369,0.0,0.41306702938756373,0,0.073512252042007,857,rohanrao_formula-1-world-championship-1950-2020
0,1,0,0,6,1,1,0,1,0,0,0,0,0,7,7,49,1.0,0.01268853361650247,0.0,0.0,1252.623015099063,5.175082815797684,33.90329474384168,1.0048123771519704,1.0,0.8202285153449173,0.02023,0.820204321240872,0,0.525,33902,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,6,0,1,0,1,0,0,0,0,0,6,6,36,0.0,0.048971999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858193257093181,0.0,0.9858173540707873,0,0.102,500000,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,4,3,1,0,1,0,0,0,0,0,7,7,49,0.7169400041519619,0.010094457130994397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962034548347867,0.0,0.8961104297720054,0,0.33599999999999997,9634,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,5,4,1,0,1,0,0,0,0,1,9,9,81,0.6825378930451149,0.015477806788511747,0.03122715404699739,5.65432098765432,0.0,0.0,0.0,0.0,0.0,0.9707352495689751,0.0,0.9706338672974786,0,0.07200000000000001,9575,rohanrao_formula-1-world-championship-1950-2020
0,0,0,1,15,3,1,0,1,0,0,0,0,0,18,18,324,1.0,0.03666061705989111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34665730378751536,0.0,0.34634273273144683,0,0.6120000000000001,1102,rohanrao_formula-1-world-championship-1950-2020
0,1,0,0,13,5,1,0,1,0,0,0,0,0,18,18,324,0.4136222910216718,0.008558585377470828,0.0,0.0,17.38696666746772,3.1489817576185257,11.78559219224639,0.0,1.0,0.8359610214241722,0.0129,0.8359286699914523,0,9.521999999999998,25840,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,74,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,11,5,1,2,1,0,0,0,0,0,16,16,256,0.8216666666666667,0.12651515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026228673287498,0.0,0.7959343434343434,0,16.8,120,rohanrao_formula-1-world-championship-1950-2020
0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02877697841726619,139,rohanrao_formula-1-world-championship-1950-2020
0,18,0,0,2,18,1,2,1,0,0,0,0,0,20,20,400,0.8717375093214021,0.03691275167785235,0.0,0.0,2.8264375149567833,-0.11550178882642248,0.45695146849876256,0.514572634259259,1.0,0.43442771630691096,0.12671833333333338,0.43151209404981755,0,0.1342281879194631,149,ajaypalsinghlo_world-happiness-report-2021
0,9,0,0,3,8,1,1,1,0,0,0,0,1,11,11,121,0.4242902338144004,0.09562095196788674,0.12365315546434069,3.0826446280991733,6.562608274128793,-0.33684714711517255,0.26472551837158714,0.7862664414144527,0.1111111111111111,0.9747697911564178,0.033168222222222224,0.9742682418933925,0,0.09899999999999999,1949,ajaypalsinghlo_world-happiness-report-2021
0,0,0,0,13,2,1,1,1,0,0,1,0,0,15,15,225,0.4985006417917054,0.000786776480575445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121714260599302,0.0,0.8121684303996746,0,10.229999999999999,271116,heesoo37_120-years-of-olympic-history-athletes-and-results
0,0,0,0,0,3,1,1,1,0,0,0,0,1,3,3,9,0.9666666666666667,0.0,0.908695652173913,23.222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19503105590062111,230,heesoo37_120-years-of-olympic-history-athletes-and-results
0,7,0,1,10,7,1,1,1,0,0,0,0,0,17,17,289,0.9155714285714287,0.018,0.0,0.0,16594.438623658418,0.5115692177039562,-0.817173088384522,49.616151890977406,1.0,0.670815015015015,0.05435852857142857,0.6701442000000001,0,17.017,1000,aungpyaeap_supermarket-sales
0,1,0,0,4,3,1,0,1,0,0,0,0,0,7,7,49,0.5727272727272728,0.030454545454545453,0.0,0.0,0.05142641322314026,-1.4980256846103928,3.423062531741204,0.10033486590038344,1.0,0.7998973339956946,0.022,0.7984429752066114,0,3.0290909090909093,550,sootersaalu_amazon-top-50-bestselling-books-2009-2019
0,0,0,0,33,0,1,1,1,0,0,0,0,0,33,33,1089,0.0,0.014499424626006908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561781537017674,0.0,0.5603593052783886,0,0.0,395,uciml_student-alcohol-consumption
0,0,0,0,33,0,1,1,1,0,0,0,0,0,33,33,1089,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597033509206082,0.0,0.5588409420594055,0,0.0,649,uciml_student-alcohol-consumption
0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,2,4,0.9930555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2222222222222222,72,kashnitsky_mlcourse
0,0,0,1,0,2,1,1,1,0,0,0,0,0,2,2,4,0.9907407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009259259259259259,216,kashnitsky_mlcourse
0,0,0,1,0,2,1,0,1,0,0,0,0,0,2,2,4,0.9899280575539569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04,2085,kashnitsky_mlcourse
0,0,0,0,14,1,1,0,1,0,0,1,1,1,15,15,225,0.6648444458094039,0.0010924550404296115,0.00003071064430931761,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.5476990985647815,0.0,0.5476822778560021,0,0.06,32562,kashnitsky_mlcourse
0,0,0,0,14,1,1,0,1,0,0,1,0,1,15,15,225,0.7853940175664885,0.0020886140246531913,0.0750522048888343,9.853333333333332,0.0,0.0,0.0,0.0,0.0,0.540638728429929,0.0,0.5406051384838411,0,0.0,16282,kashnitsky_mlcourse
0,0,0,0,14,1,1,0,1,0,0,1,0,1,15,15,225,0.6648444458094039,0.0010904050274352108,0.07367709836921471,18.94222222222222,0.0,0.0,0.0,0.0,0.0,0.5408446031107211,0.0,0.5408278109740615,0,0.06,32561,kashnitsky_mlcourse
0,4,0,0,9,1,1,1,1,0,0,0,0,0,10,10,100,1.0,0.002146821656717981,0.0,0.0,26.69663760947028,2.7388150140238743,32.66823984437892,2.3785118197115778,1.0,0.7134490474580046,0.048559251,0.7133369756629278,0,0.01,6366,kashnitsky_mlcourse
0,1,0,0,9,1,1,0,1,0,0,1,0,0,10,10,100,0.4126984126984127,0.006525573192239859,0.0,0.0,21.70431690419495,4.813465447482832,51.01341001504471,1.97415340909091,1.0,0.47441335961325376,0.0468,0.4740368410738781,0,0.0,1260,kashnitsky_mlcourse
0,1,0,0,6,2,1,0,1,0,0,1,0,1,8,8,64,0.5267950541948576,0.0005299232671927147,0.19179814925770589,152.5,6088699.262068407,96.78967416758758,12152.225740972497,0.0,1.0,0.4426501026507395,0.0345476954,0.44264022287811416,0,0.0,45063,kashnitsky_mlcourse
0,0,0,1,0,2,1,0,1,0,0,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6133333333333333,300,kashnitsky_mlcourse
0,0,0,0,8,0,1,0,1,0,0,0,0,0,8,8,64,0.0,0.0041075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9535440220902209,0.0,0.9535344866500001,0,0.032,100000,kashnitsky_mlcourse
0,0,0,0,9,0,1,0,1,0,0,0,0,0,9,9,81,0.0,0.003624444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815785926303709,0.0,0.8815697768444443,0,0.027000000000000003,100000,kashnitsky_mlcourse
0,11,0,0,0,12,1,0,1,0,0,0,0,0,12,12,144,0.898148148148148,0.0,0.0,0.0,0.07115677542229162,0.46705010695516014,0.09969332048191631,0.12309820245914782,1.0,0.0,5.10401873317004,0.0,0,1.3333333333333333,18,kashnitsky_mlcourse
0,0,0,0,1,2,1,0,1,0,0,1,0,0,3,3,9,0.999050883491881,0.0015511275504116453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04278819934461464,0.0,0.04278773521905634,0,0.056999999999999995,92191,kashnitsky_mlcourse
0,1,0,0,12,1,1,1,1,0,0,0,0,0,13,13,169,1.0,0.010473809523809526,0.0,0.0,207.2348498067336,1.012048420863502,2.5865549673934725,8.051924887876815,1.0,0.5508914178705954,0.005433,0.5508835479932005,0,1.6639999999999997,70000,kashnitsky_mlcourse
0,8,0,0,14,6,1,0,1,0,0,0,0,0,20,20,400,0.44549454945494543,0.02218078950752218,0.0,0.0,1026.4626413460035,-0.07228128901125057,0.17314256655036403,14.718976932065758,1.0,0.7470046395824629,0.02497375,0.7467805157782068,0,3.0600000000000005,3333,kashnitsky_mlcourse
0,2,0,0,5,6,1,1,1,0,0,0,0,1,11,11,121,0.7244689124003046,0.011004784688995215,0.7918660287081339,3.421487603305785,1659.331223065897,2.0646144863964198,8.878791507626287,7.425970776252722,0.0,0.4882310419606898,0.16079175,0.48706302511389393,0,10.241758241758241,418,kashnitsky_mlcourse
0,2,0,0,7,5,1,1,1,0,0,0,0,1,12,12,144,0.7526473889218988,0.02145612878094847,0.7946127946127947,6.013888888888889,1338.694445719355,2.5837715719211083,16.686462912443847,7.9435877039624945,0.5,0.5445399980021405,0.11136940000000001,0.543889757524353,0,11.161191749427042,891,kashnitsky_mlcourse
0,5,0,0,15,1,1,1,1,0,0,0,0,1,16,16,256,0.6916312735538673,0.030809754307109763,0.5844847179855255,181.22265625,0.688245067749347,18.158324847782403,651.3871273833904,0.04589048945370789,1.0,0.895779134063296,0.019156,0.8957055998130428,0,3.392,16719,kashnitsky_mlcourse
0,0,0,10,10,11,1,1,1,0,0,0,0,1,21,21,441,0.9400758107072401,0.0790299478300375,0.09651315868932449,205.9863945578231,0.0,0.0,0.0,0.0,0.0,0.9888551204036145,0.0,0.9888424717331533,0,26.292,82797,kashnitsky_mlcourse
0,0,0,10,11,11,1,1,1,0,0,0,0,1,22,22,484,0.9404460739724335,0.05948522127807785,0.08877153820974046,507.14876033057857,0.0,0.0,0.0,0.0,0.0,0.9020206080798445,0.0,0.9020168668596663,0,21.868,253561,kashnitsky_mlcourse
0,2,0,0,0,3,1,1,1,0,0,0,0,0,3,3,9,0.9833466666666667,0.0,0.0,0.0,69.7936652282231,-0.015843710885548735,0.004549652156782047,4.538461250178111,1.0,0.0,0.008180665,0.0,0,0.6930000000000001,25000,kashnitsky_mlcourse
0,11,0,0,12,0,1,0,1,0,0,1,0,0,12,12,144,0.0,0.03940383830134749,0.0,0.0,192.99164791886744,1.300021879803297,7.057782729518905,4.147336220560161,1.0,0.9529806389464258,0.02344227203962107,0.9527860736873524,0,1.056,4898,kashnitsky_mlcourse
0,0,0,0,1,13,1,1,1,0,0,0,0,0,14,14,196,0.6646153846153846,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481632653061224,0.0,0.8311999999999999,0,1.96,50,leonardopena_top50spotify2019
0,0,0,0,2,2,1,0,1,0,0,1,0,1,4,4,16,0.763110123695494,0.0359226608747498,0.026830203142966653,39.375,0.0,0.0,0.0,0.0,0.0,0.8615870495751141,0.0,0.8615503566297741,0,0.364,23481,clmentbisaillon_fake-and-real-news-dataset
0,0,0,0,2,2,1,1,1,0,0,1,0,1,4,4,16,0.9809494675686694,0.016762385021244806,0.000046691880282018954,0.0625,0.0,0.0,0.0,0.0,0.0,0.7475980847363964,0.0,0.7475631779761235,0,0.02,21417,clmentbisaillon_fake-and-real-news-dataset
0,0,0,0,5,5,1,1,1,0,0,0,0,1,10,10,100,0.6218060311848881,0.0296088,0.000126,0.63,0.0,0.0,0.0,0.0,0.0,0.7858298681077363,0.0,0.785828296448182,0,16.641823647294594,500000,snap_amazon-fine-food-reviews
0,5,0,0,8,7,1,1,1,0,0,0,0,1,15,15,225,0.5809778216754962,0.010465116279069767,0.3116279069767442,0.2977777777777778,99.61741394310438,0.1731393057256577,-0.35286984282021194,6.692830820512822,1.0,0.4788524233862204,0.14559,0.476625202812331,0,0.8372093023255813,215,benroshan_factors-affecting-campus-placement
0,0,0,1,3,15,1,16,1,0,0,0,0,1,18,18,324,0.6839998359237638,0.06217434722589362,1.0,4.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5119971981276226,0.0,0.5074688676990529,0,3.0283650695935123,388,piterfm_2022-ukraine-russian-war
0,0,0,1,1,4,1,4,1,0,0,0,0,1,5,5,25,0.8261348520119721,0.005154639175257732,0.8402061855670103,13.040000000000001,0.0,0.0,0.0,0.0,0.0,0.03052825061935587,0.0,0.030449569561058508,0,0.2963917525773196,388,piterfm_2022-ukraine-russian-war
0,2,0,1,7,0,1,0,1,0,0,0,0,1,7,7,49,0.0,0.026077524426977774,0.042458,866.4897959183673,54.195396764643355,1.0996169157439397,7.650836664541828,3.6113456655521965,0.0,0.9895231277657394,0.12081693945689573,0.9895211233914509,0,1.239,500000,berkeleyearth_climate-change-earth-surface-temperature-data
0,2,0,1,4,0,1,0,1,0,0,0,0,1,4,4,16,0.0,0.045613493019082504,0.056604,3498.0625,60.703807904241344,1.011013338216566,7.411980768080875,3.147730431492657,0.0,0.9986332025652191,0.10484538380253862,0.9986311460334936,0,0.608,500000,berkeleyearth_climate-change-earth-surface-temperature-data
0,2,0,1,6,1,1,0,1,0,0,0,0,1,7,7,49,0.2484671852744604,0.007038911724020364,0.04599940629742826,449.06122448979596,50.7279333930076,0.9874582035592294,7.370078943763177,3.213644931040819,0.0,0.9813951824530475,0.112514720044627,0.9813910456600321,0,0.763,239177,berkeleyearth_climate-change-earth-surface-temperature-data
0,2,0,1,5,0,1,1,1,0,0,0,0,1,5,5,25,0.0,0.044082240765697736,0.03983,1593.2,95.75242320906843,0.522557188730383,1.1780400335627268,5.208227845964567,0.0,0.9499113640786409,0.10330395072076291,0.9499094310804892,0,0.785,500000,berkeleyearth_climate-change-earth-surface-temperature-data
0,8,0,1,1,8,1,1,1,0,0,0,0,1,9,9,81,0.7348009964385844,0.14759036144578314,0.37593984962406013,89.1851851851852,7.29795277498713,0.9645548378626702,1.7575059795961923,1.7735787108531726,0.0,0.9910652151549443,0.3410195030695466,0.9905676924565712,0,4.14,3192,berkeleyearth_climate-change-earth-surface-temperature-data
0,4,0,1,3,4,1,1,1,0,0,0,0,0,7,7,49,0.4825743697112449,0.01541675148060911,0.0,0.0,4.33265461412588e10,0.44229296509720584,-0.8836884659978953,47503.0919263035,1.0,0.6514184074242704,0.0790586325925,0.651408936104858,0,18.752999999999997,68778,anikannal_solar-power-generation-data
0,3,0,2,2,4,1,3,1,0,0,0,0,0,6,6,36,0.8881206788183532,0.00031426775612822125,0.0,0.0,53.87743431645551,0.8721964474291631,-0.4353129696003277,2.2908180915815612,1.0,0.0,0.2753196542353827,0.0,0,6.347999999999999,3182,anikannal_solar-power-generation-data
0,4,0,2,3,4,1,2,1,0,0,0,0,0,7,7,49,0.4657264616384531,0.016160004726875243,0.0,0.0,1.3310179789766784e17,0.9960205381636303,-0.16748034896223696,69890342.07299143,1.0,0.651234761287042,0.16017861872554967,0.6512251415824569,0,10.934,67698,anikannal_solar-power-generation-data
0,3,0,2,2,4,1,3,1,0,0,0,0,0,6,6,36,0.8929119361767414,0.0003068425897514575,0.0,0.0,48.41217672697911,0.887393933249942,-0.4696478472204036,2.5543825359976875,1.0,0.0,0.24403586628233753,0.0,0,12.360000000000001,3259,anikannal_solar-power-generation-data
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,1.0,0.0036363636363636364,0.0,0.0,7.432238764210815e17,0.3887951353687343,0.0762313488699881,329689768.65332824,1.0,0.0,0.24150826415103835,0.0,0,0.5818181818181819,275,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,0.9999133148404993,0.0006934812760055479,0.0,0.0,5.313716987907431e19,3.5600097562154764,13.840848019427272,258529842.68452343,1.0,0.0,0.25389348160255837,0.0,0,1.8400000000000003,1442,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,0.9883818121029756,0.00033433634236041456,0.0,0.0,7.473183092268802e21,3.1491059340190612,14.348340672540315,5864546811.270932,1.0,0.0,0.17732127662697583,0.0,0,3.3406906906906904,2991,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,1.0,0.000727802037845706,0.0,0.0,2.905418189275669e19,2.6501892549132466,7.080575668632868,220335618.528339,1.0,0.0,0.26344348097423603,0.0,0,17.94,1374,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,0.9999097472924188,0.0007220216606498195,0.0,0.0,6.466964261964702e18,7.530452022652741,213.476337662804,91604186.12879892,1.0,0.0,0.2653829851136966,0.0,0,5.049999999999998,1385,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,0.9933431952662721,0.001183431952662722,0.0,0.0,3.0533848258842566e17,2.1626008549915308,5.1171524271834015,63981412.730859965,1.0,0.0,0.19562748314958345,0.0,0,6.899408284023668,845,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,0.9998663101604278,0.0010695187165775401,0.0,0.0,3.544849593560063e17,2.5647941477291734,30.85905654873217,107174565.43995477,1.0,0.0,0.20985897906330578,0.0,0,23.390374331550802,935,sudalairajkumar_cryptocurrencypricehistory
0,6,0,1,2,8,1,4,1,0,0,0,0,0,10,10,100,0.9986865942028986,0.00036231884057971015,0.0,0.0,1.2285096108790032e19,7.306855219125663,70.8245846973849,29000838.072824176,1.0,0.0,0.21188776907455786,0.0,0,1.1600000000000001,2760,sudalairajkumar_cryptocurrencypricehistory
