n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
2,0,0,0,0,0,2,1,2,csv,1,0,0,utf-8,0,0,0,2,2,4,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30,harshilpatel355_autoirrigationdata
1,1,0,0,0,0,2,1,2,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0,0.0,0.0,11.494567901234568,0.09955671015283528,-0.5624294043423747,2.0719999999999996,0.5,0.0,0.3325,0.0,0,0.1111111111111111,18,harshilpatel355_autoirrigationdata
8,0,0,1,9,16,2,1,1,csv,1,0,0,utf-8,0,0,1,18,18,324,0.7120596443804743,0.04313928811875765,0.5349300521317863,311.9135802469135,0.0,0.0,0.0,0.0,0.0,0.8197315933660624,0.0,0.819723876994068,0,10.043999999999999,113942,khsamaha_solar-flares-rhessi
8,0,0,1,9,16,2,1,1,csv,1,0,0,utf-8,0,0,1,18,18,324,0.7117992474794004,0.04255851227960871,0.5267644197239609,312.6203703703703,0.0,0.0,0.0,0.0,0.0,0.8206027678897266,0.0,0.8205951997921469,0,7.307999999999997,116143,khsamaha_solar-flares-rhessi
0,0,0,0,895,886,9,1,881,csv,1,0,0,utf-8,1,1,1,895,895,801025,0.8173970567024819,0.4995192846250271,0.9999000399840065,11.024307605879834,0.0,0.0,0.0,0.0,0.0,0.006833185580795409,0.0,0.005704011485717657,0,55122.155,10004,nguyenngocphung_10000-amazon-products-dataset
2,6,0,0,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.8125,0.0,0.0,0.0,254864.17587549853,-0.6193110111669161,7.541042522147586,190.16445377232205,0.75,0.0,0.03844666399375,0.0,0,6.616,2048,inIT-OWL_vega-shrinkwrapper-runtofailure-data
2,6,0,0,0,0,8,1,1,csv,1,0,0,utf-8,0,0,0,8,8,64,0.81317138671875,0.0,0.0,0.0,231235.00061736666,-0.802614376031018,9.64493612189269,172.7438799770102,0.75,0.0,0.039894733065,0.0,0,6.24,2048,inIT-OWL_vega-shrinkwrapper-runtofailure-data
2,6,0,0,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.735107421875,0.0,0.0,0.0,278675.0491399576,-0.5674483336502544,9.506311175376444,142.36255971892655,0.75,0.0,0.07404321856375,0.0,0,6.944,2048,inIT-OWL_vega-shrinkwrapper-runtofailure-data
2,6,0,0,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.82818603515625,0.0,0.0,0.0,255435.4190715437,-0.8594681102328734,6.496830310002059,155.950243093349,0.75,0.0,0.037835588166249996,0.0,0,7.127999999999999,2048,inIT-OWL_vega-shrinkwrapper-runtofailure-data
2,6,0,0,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.82171630859375,0.0,0.0,0.0,258170.65645783278,-0.5994172162974045,5.327564534898547,198.8410475931606,0.75,0.0,0.027142612182499998,0.0,0,7.168,2048,inIT-OWL_vega-shrinkwrapper-runtofailure-data
2,6,0,0,0,0,8,1,2,csv,1,0,0,utf-8,0,0,0,8,8,64,0.811279296875,0.0,0.0,0.0,254384.00420247854,-0.5557775094269906,4.844534167011943,190.20094539278634,0.75,0.0,0.039631304131249996,0.0,0,6.976,2048,inIT-OWL_vega-shrinkwrapper-runtofailure-data
0,0,0,0,86,61,25,1,3,csv,1,0,0,utf-8,1,0,1,86,86,7396,0.5264616137617274,0.1097389182775704,1.0,65.53488372093024,0.0,0.0,0.0,0.0,0.0,0.7290447866868022,0.0,0.7179074451960727,0,283.29675301899994,10679,msainani_gsmarena-mobile-devices
0,0,0,0,12,7,5,1,0,csv,1,0,0,utf-8,1,0,1,12,12,144,0.5942011224293868,0.003800469638004605,0.3146390589751853,271.2013888888889,0.0,0.0,0.0,0.0,0.0,0.685944514916826,0.0,0.6859389884474358,0,15.216000000000001,124120,jackdaoud_animal-shelter-analytics
0,0,0,1,11,8,4,1,0,csv,1,0,0,utf-8,1,0,1,12,12,144,0.6947553808910386,0.010494701232043453,0.7700315685471238,737.7430555555555,0.0,0.0,0.0,0.0,0.0,0.8019228331555713,0.0,0.8019156123781931,0,12.672,124491,jackdaoud_animal-shelter-analytics
0,0,0,1,9,5,5,1,1,csv,1,0,0,utf-8,0,0,0,10,10,100,0.8375,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833333333333334,0.0,0.453125,0,13.75,16,jackdaoud_animal-shelter-analytics
1,1,0,0,1,2,1,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,0.9971264367816092,0.04597701149425287,0.0,0.0,27.191937968699623,-0.13057927794204877,-0.7006530893812807,3.2572458742857116,0.5,0.9547088425593099,0.0149504,0.9540229885057463,0,0.0,1392,zusmani_pakistan-temperature
1,0,0,0,7,6,2,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.6841491841491841,0.04878399831725386,0.0011655011655011655,0.015625,0.0,0.0,0.0,0.0,0.0,0.6688476170299854,0.0,0.6680679891894828,0,0.7927583890244334,858,ramjasmaurya_chinese-debt-trap
2,0,0,0,5,4,3,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,0.7168911335578003,0.02840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507133253342183,0.0,0.8499972366765295,0,0.392,1188,ramjasmaurya_chinese-debt-trap
1,0,0,0,1,1,1,1,0,csv,1,0,0,utf-8,0,0,1,2,2,4,1.0,0.013008631319358817,0.00030826140567200987,1.25,0.0,0.0,0.0,0.0,0.0,0.6338876805597612,0.0,0.6338485999382742,0,0.0,16220,new-york-city_nyc-dog-names
5,5,0,0,0,9,1,1,1,csv,1,0,0,utf-8,0,0,1,10,10,100,1.0,0.017727646699534475,0.09764682875953327,15.329999999999998,13.436411559207732,0.5074508817422885,2.960607068005979,1.664833999209759,0.5,0.8376012167375316,0.009510000000000001,0.8375465615962011,0,0.01,15341,emmanuelfwerr_london-weather-data
0,8,0,0,1,6,3,1,1,csv,1,0,0,utf-8,0,0,0,9,9,81,0.7346896191966614,0.0718831507563902,0.0,0.0,105.8051366388141,8.506760981529391,279.1291811986552,1.9950853182308665,1.0,0.9048616194488296,0.03036365,0.9045784076743493,0,1.1700000000000002,3195,mikejohnsonjr_us-counties-diversity-index
1,0,0,0,1,1,1,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.0002905287623474724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17033009520884598,0.0,0.17030535231297023,0,1.084,6884,regivm_retailtransactiondata
1,0,0,0,2,3,0,1,0,csv,1,0,0,utf-8,1,0,0,3,3,9,0.0,0.02236266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955538535828287,0.0,0.9955458891519987,0,1.7069999999999996,125000,regivm_retailtransactiondata
0,10,0,0,1,10,1,1,1,csv,1,0,0,utf-8,1,0,0,11,11,121,0.9774183546920215,0.04924555601488219,0.0,0.0,4880.16046699706,-2.0923361594440686,31.39412353080092,13.670988659031147,1.0,0.9927647623206879,0.019707899999999997,0.992713461950584,0,0.022,19352,sreshta140_ai-transformer-monitoring
7,0,0,0,1,7,1,1,1,csv,1,0,0,utf-8,1,0,0,8,8,64,0.953731049419177,0.0011672713976317046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716690190423951,0.0,0.471645802414169,0,0.016,20316,sreshta140_ai-transformer-monitoring
0,9,0,0,1,9,1,1,1,csv,1,0,0,utf-8,1,0,0,10,10,100,0.9773162773836035,0.01623307496216502,0.0,0.0,59.04664113619911,0.38325963824493864,0.5551223584253806,4.036633603028103,1.0,0.9826503169724486,0.019415104444444442,0.9825994261797116,0,0.01,19309,sreshta140_ai-transformer-monitoring
0,15,0,0,1,15,1,1,1,csv,1,0,0,utf-8,1,0,0,16,16,256,0.9776776465713694,0.007896554105379462,0.0,0.0,710.1814900580551,-13.391031127386125,778.227367979471,7.731559606348628,1.0,0.8664529739751429,0.013729333333333335,0.8664080986398438,0,0.064,19308,sreshta140_ai-transformer-monitoring
0,8,0,0,1,3,6,1,1,csv,1,0,0,utf-8,1,0,0,9,9,81,0.8225356747021335,0.06433568855638681,0.0,0.0,3011874319.4555974,10.329112404976831,1038.1581343571559,25318.07739620233,1.0,0.9596246952111072,0.03892109541669244,0.959574839397752,0,1.4669999999999999,19248,sreshta140_ai-transformer-monitoring
2,10,0,0,2,8,6,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.3684413580246913,0.08159722222222224,0.0,0.0,1.3318012466642861,0.11615555002546774,-1.067189814928048,0.7016634168908359,0.8333333333333334,0.8734664016565812,0.21001213593416665,0.872455445173183,0,24.143518518518515,864,usharengaraju_social-complexity-dataset-ancient-civilization
0,59,0,0,1,0,60,1,0,csv,1,0,0,utf-8,0,0,1,60,60,3600,0.9889888587972081,0.0,0.2819548872180451,0.6533333333333337,135.1431613878526,5.856891725560008,58.86826598580366,1.5821052712820383,1.0,0.0,0.24306011769381003,0.0,0,464.18199991623976,266,kkhandekar_co2-emissions-1960-2018
1,13,0,0,3,2,15,1,0,csv,1,0,0,utf-8,0,0,1,17,17,289,0.8908333333333334,1.0,0.98125,1.8927335640138405,4822682.141939289,0.5327301912022473,3.9386584929673765,59.16191686092494,0.9285714285714286,1.0,0.13268891827857146,0.825,0,22.63125,160,nasa_near-earth-comets
4,2,0,0,6,3,9,1,2,csv,1,0,0,utf-8,0,0,1,12,12,144,0.802315154479498,0.0921985815602837,0.8457446808510638,1.1041666666666667,0.7653111074958505,0.34746058666294005,2.6927195373139,0.23871485507246384,0.3333333333333333,0.8638449577122919,0.036116666666666665,0.8592500377244603,0,10.457079970652972,188,nehaprabhavalkar_the-office-dataset
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,1,1,1,1,1,1,0.32222222222222224,0.0,0.6414342629482072,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,251,usharengaraju_data-science-global-trends-2010-2021
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,1,0,0,1,1,1,0.41605839416058393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,137,usharengaraju_data-science-global-trends-2010-2021
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,1,1,1,1,1,1,0.3767123287671233,0.0,0.41832669322709165,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,251,usharengaraju_data-science-global-trends-2010-2021
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,1,0,0,1,1,1,0.4233576642335766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,137,usharengaraju_data-science-global-trends-2010-2021
0,0,0,0,1,1,0,1,0,csv,1,0,0,utf-8,1,1,1,1,1,1,0.0,0.15172413793103448,0.42231075697211157,106.0,0.0,0.0,0.0,0.0,0.0,0.8369731800766284,0.0,0.831200951248514,0,0.0,251,usharengaraju_data-science-global-trends-2010-2021
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,1,0,0,1,1,1,0.4306569343065693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,137,usharengaraju_data-science-global-trends-2010-2021
6,5,0,0,2,0,13,1,1,csv,1,0,0,utf-8,0,0,0,13,13,169,0.7791732077446364,0.0,0.0,0.0,16289.857171047413,0.33038506515804705,0.256563801346647,26.47838738636364,0.45454545454545453,0.0,0.07007500000000001,0.0,0,6.8979591836734695,147,prasertk_the-best-cities-for-a-workation
3,35,0,0,3,15,26,1,1,csv,1,0,0,utf-8,0,0,1,41,41,1681,0.5592784808867793,0.017963921515903584,0.7866761162296244,129.42296252230815,1.4842205091053804e20,5.052810677525948,62.480763586256394,10766862.735229908,0.9210526315789473,0.8374858308244212,0.16751890908922415,0.837425259790434,0,36.61300000000001,15521,raspberrypie_oil-and-gas
