,n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,num_pii_entities,proxy,n_bytes_total,since_last_update
92,11,2,0,0,0,21,2,1,2,1,0,1,23,23,529,0.5891332422246773,0.031065746229628384,0.8783465806977563,503.6710775047258,0.7334383208973173,0.0027497976253720515,263.7786721004905,0.002183320916809734,0.15384615384615385,0.8270317902510965,0.0012441357053846155,0.8270095571891415,44.344,24.895680400386013,2973901,81636584.24427724
93,28,2,0,0,0,84,11,1,78,0,0,1,95,95,9025,0.945788770053476,0.9112486298867369,0.9964285714285714,2.8411080332409986,285796786160.8848,-0.031542588717855265,-0.1,76924.53257030745,0.06666666666666667,0.0877398390186114,0.2559666666666667,0.07497694025532671,106.9853918992346,24.895680400386013,2973901,81636584.24427724
94,76,0,0,0,0,86,4,1,1,1,0,1,90,90,8100,0.9788681204569055,0.006640379989058145,0.9641744548286605,4.59679012345679,0.0,0.0,0.0,0.0,0.0,0.8998404949519945,0.0,0.8997692869196657,183.33000000000004,33.04428285655987,2505605,48249207.24427724
95,10,2,0,0,0,11,3,1,0,0,0,0,14,14,196,0.7647593097184378,0.053505078028238784,0.0,0.0,0.4224800667339821,0.004800369662667012,0.020069456981361495,0.1833804129763823,0.16666666666666666,0.9245735473473373,0.005575,0.9233139103618503,12.58855585831063,33.04428285655987,2505605,48249207.24427724
96,0,0,0,0,0,1,5,1,0,0,0,0,6,6,36,0.6142465753424657,0.07579908675799087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6522918701426628,0.0,0.6516961698046323,1.6740000000000004,35.08646845595924,29631,15936402.244277239
97,3,2,0,0,0,7,11,1,1,0,0,1,18,18,324,0.6414884135472371,0.07843137254901959,0.058823529411764705,0.009259259259259259,2.89287308383368,-0.3847953839620565,-0.06958115605652546,0.37934056763166524,0.4,0.5531652661064426,0.22118381039999999,0.5423188883396497,6.352941176470588,28.95319371499687,3606,149661562.24427724
98,3,0,0,1,0,4,2,1,0,1,0,0,6,6,36,0.2942652329749104,0.06577060931899642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422985349398085,0.0,0.9416230521190636,3.8160000000000003,24.86882251619812,167499,43443401.24427724
99,5,0,0,1,0,4,4,1,1,1,0,0,8,8,64,0.5633675416091047,0.020475626603512924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655856890474656,0.0,0.6655419033959213,13.991999999999999,24.86882251619812,167499,43443401.24427724
100,4,0,0,1,0,7,1,1,1,0,0,0,8,8,64,0.27211059591275977,0.0023919923456244938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574270594679881,0.0,0.8573534353000791,0.016,35.079753984912266,79660,16671882.244277239
101,7,0,0,0,0,6,2,1,0,1,0,0,8,8,64,0.5985645933014354,0.1105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696089754165981,0.0,0.9686811199377314,0.44800000000000006,29.967572390821317,28795,58509584.24427724
102,7,0,0,0,0,6,2,1,0,1,0,0,8,8,64,0.5330143540669856,0.1105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696089754165981,0.0,0.9686811199377314,0.22399999999999998,29.967572390821317,28795,58509584.24427724
103,12,0,0,0,0,12,2,1,1,0,0,0,14,14,196,0.9985244406288566,0.019584697107903632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8955207564935793,0.0,0.8954727058010593,3.849999999999999,35.0730395138653,450740,40149305.24427724
104,1,2,0,1,0,4,4,1,0,0,0,1,8,8,64,0.9114546389479136,0.01982546006450389,0.01859229747675963,3.0625,3632560631.114786,3.533529463710426,85.1664634385235,2763.2629305830546,0.6666666666666666,0.987057930742018,0.029513507333333338,0.9868706687555373,1.264,35.0730395138653,116113,47987780.24427724
105,6,6,0,1,0,17,1,1,2,0,0,1,18,18,324,1.0,0.007292811455343665,0.45494437815158395,140.78703703703707,2.632066427861486,1.5941508636464947,7.5183822673734175,0.31020735149550244,0.5,0.8893778210922088,0.008125,0.8893371610061278,24.605999999999998,35.0461816296774,495849,103879809.24427724
106,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,1.0,0.9999508430418326,20342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0461816296774,766822,48022897.24427724
107,2,2,0,0,0,6,3,1,0,0,0,1,9,9,81,0.6287156150637379,0.06868241614473168,0.9146757679180887,5.246913580246914,14.586773797199546,-0.022641986706162964,-0.3444563924159298,1.277480801282051,0.5,0.8328448013704163,0.1557,0.8296024910396717,0.3766770624926445,35.0461816296774,4142,29338380.24427724
108,1,0,0,0,0,2,4,1,1,0,0,1,6,6,36,0.9691997009957061,0.0270574087629405,0.183206106870229,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.7963548696365746,0.0,0.7930246820141524,3.0458015267175576,35.032752687583454,42914,73236652.24427724
109,1,1,0,0,0,3,5,1,0,0,0,1,8,8,64,0.8874591914694809,0.02366666666666667,0.067,2.046875,238397676756.71225,2.4292179258391093,15.542674425701595,51716.80964608834,0.5,0.8424197530864198,0.04644776875,0.8415773333333331,1.3850940170940171,35.032752687583454,42914,73236652.24427724
110,2,1,0,0,0,3,3,1,0,0,0,0,6,6,36,0.6695402298850576,0.0574712643678161,0.0,0.0,1205073419081.6226,3.409784776040548,46.174054728824615,30963.12356955213,0.3333333333333333,0.8717420550781783,0.0529932351,0.8708026778636548,1.4094827586206897,35.032752687583454,42914,73236652.24427724
111,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,35.026038216536485,422014,84823459.24427724
112,1,5,0,1,0,0,7,1,1,0,0,0,7,7,49,0.7532549160456137,0.0,0.0,0.0,166.0585903866515,3.9364690046849655,85.26533727619515,7.265262000632902,0.8333333333333334,0.0,0.12471674438248959,0.0,3.0380000000000003,35.026038216536485,123736,69161240.24427724
113,16,23,0,0,0,36,8,1,1,0,0,1,44,44,1936,0.5645591085271318,0.025837042695385934,0.4689922480620155,0.25,248493.72068830548,1.695490063283689,30.227421401787208,1.4955144453355962,0.5897435897435898,0.6424696801017846,0.038706025664272496,0.6418253533064878,56.012,30.9416652818791,57803,46721954.24427724
114,30,0,0,0,0,30,6,1,2,0,0,1,36,36,1296,0.2658333333333333,0.05116666666666668,0.75,0.11574074074074076,0.0,0.0,0.0,0.0,0.0,0.8044522613065326,0.0,0.8004299999999999,0.0,28.879334533480165,5453,208935054.24427724
115,16,0,0,0,0,21,1,1,0,0,0,0,22,22,484,0.3236842105263158,0.03383458646616542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758349038823973,0.0,0.7563533834586463,0.0,35.00589480339556,12313,17325658.24427724
116,4,0,0,0,0,5,0,1,1,0,0,0,5,5,25,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9670279453574647,0.0,0.9657555401662046,0.0,35.00589480339556,12313,17325658.24427724
117,2,2,0,0,0,4,3,1,0,0,0,1,7,7,49,0.6476868727095834,0.0418611034861378,0.01503777345474943,25.714285714285715,178949995.34104094,11.002001714335508,1048.9370772936202,53.1377797928177,0.5,0.9462859494889667,0.01258302105,0.9462746558114645,0.784,34.99918033234859,1440911,66660800.24427724
118,4,0,0,1,0,5,2,1,2,0,0,0,7,7,49,0.6554706355591311,0.0035800482703137572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658481479973178,0.0,0.8657900997170824,1.197,32.956994732949205,169727,20248136.24427724
119,2,0,0,0,0,0,3,1,2,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,32.956994732949205,169727,20248136.24427724
120,0,1,0,0,0,1,6,1,1,0,0,1,7,7,49,0.6529222336416581,0.17142857142857143,0.2057142857142857,0.7346938775510204,24.46607869387767,4.808478274873014,28.687433767542675,0.5095048701298698,1.0,0.7668308702791461,0.106,0.7624489795918369,0.7703597122302159,34.99246586130161,5307,40451654.24427724
121,10,2,0,0,0,6,8,1,2,0,0,0,14,14,196,0.7435661764705882,0.09068627450980392,0.0,0.0,190.72881477031066,0.04626729268131478,0.1790963368423144,2.571200937500002,0.16666666666666666,0.6777596223674655,0.06237999999999999,0.6727760957324106,1.9558823529411766,30.65281929275465,46802,27536494.24427724
122,10,2,0,0,0,6,8,1,2,0,0,0,14,14,196,0.7176573426573426,0.08741258741258741,0.0,0.0,188.7510536342446,0.022269819520838518,0.029020508870798285,2.997193333333334,0.16666666666666666,0.671755474572376,0.060055833333333336,0.6670578838411009,1.2727272727272727,30.65281929275465,46802,27536494.24427724
123,10,2,0,0,0,5,9,1,2,0,0,0,14,14,196,0.6900161030595814,0.07826086956521738,0.0,0.0,229.3293934664462,0.0720714343720855,0.1407758413604464,3.105146726190476,0.16666666666666666,0.635142282873162,0.06186250000000001,0.6305398025624868,1.927536231884058,30.65281929275465,46802,27536494.24427724
124,10,2,0,0,0,6,8,1,2,0,0,0,14,14,196,0.7065972222222222,0.0925925925925926,0.0,0.0,290.8725099725919,0.10675906405871055,0.23753585582947645,3.329362083333333,0.16666666666666666,0.6708430458430459,0.06834166666666668,0.6661844135802472,1.9444444444444442,30.65281929275465,46802,27536494.24427724
125,10,2,0,0,0,6,8,1,2,0,0,0,14,14,196,0.7349624060150377,0.09649122807017545,0.0,0.0,191.3552592957959,0.044074909379910154,0.2773730404226294,2.8327990277777766,0.16666666666666666,0.6776220855168223,0.0694075,0.6725271826181994,1.8947368421052628,30.65281929275465,46802,27536494.24427724
126,10,2,0,0,0,6,8,1,2,0,0,0,14,14,196,0.7114093959731543,0.08165548098434004,0.0,0.0,199.7115463650288,0.05012695449103408,0.13255548906064207,2.7684483333333336,0.16666666666666666,0.6628121410000606,0.065455,0.6583637373691876,2.2550335570469797,30.65281929275465,46802,27536494.24427724
127,10,2,0,0,0,6,8,1,2,0,0,1,14,14,196,0.7369829244829245,0.08436213991769548,0.04938271604938271,0.04081632653061224,185.1868398074661,0.17428843387541185,0.7270551713066736,2.82288607142857,0.08333333333333333,0.6808782557574827,0.047529999999999996,0.6766753035614489,3.1111111111111107,30.65281929275465,46802,27536494.24427724
128,8,3,0,0,0,4,9,1,2,0,0,0,13,13,169,0.7635658914728681,0.11046511627906976,0.0,0.0,90.06078366807611,0.42437997922990467,1.1182426058118584,1.466590909090909,0.2727272727272727,0.5347469220246238,0.07481818181818181,0.5285289345592212,2.1162790697674416,30.65281929275465,46802,27536494.24427724
129,8,3,0,0,0,4,9,1,2,0,0,0,13,13,169,0.7728395061728395,0.10277777777777777,0.0,0.0,115.07904582940517,0.7431548334406396,4.0892766169141375,1.2865772727272728,0.2727272727272727,0.5166042446941324,0.06826363636363636,0.5108641975308643,1.7333333333333334,30.65281929275465,46802,27536494.24427724
130,8,3,0,0,0,3,10,1,2,0,0,0,13,13,169,0.7378048780487807,0.08536585365853659,0.0,0.0,32.64816348629063,0.4205376091086613,1.048260024808426,1.3450846969696968,0.2727272727272727,0.3685636856368564,0.08092727272727274,0.364069006543724,2.5365853658536586,30.65281929275465,46802,27536494.24427724
131,8,3,0,0,0,4,9,1,2,0,0,0,13,13,169,0.789272030651341,0.11206896551724138,0.0,0.0,71.81750418333154,0.5691507229298576,2.3119061561104477,1.36618,0.2727272727272727,0.5091553060678964,0.07412727272727274,0.5033029462280355,1.793103448275862,30.65281929275465,46802,27536494.24427724
132,8,3,0,0,0,2,11,1,2,0,0,0,13,13,169,0.6853146853146854,0.03205128205128205,0.0,0.0,62.255893725718714,0.39506526302585043,0.697462874909613,1.682455353535353,0.2727272727272727,0.07459207459207459,0.07443636363636363,0.07363576594345822,1.3333333333333335,30.65281929275465,46802,27536494.24427724
133,8,3,0,0,0,4,9,1,2,0,0,0,13,13,169,0.7715355805243446,0.10955056179775281,0.0,0.0,48.89872394440555,0.3190125756187984,0.6363568115492768,1.4921906060606067,0.2727272727272727,0.5309627170582227,0.07919090909090909,0.5249968438328494,2.1910112359550564,30.65281929275465,46802,27536494.24427724
134,7,4,0,0,0,4,9,1,2,0,0,0,13,13,169,0.7982740021574973,0.09466019417475728,0.0,0.0,64.85309762208762,0.3720955464523426,0.46427419576613294,2.686263636363636,0.36363636363636365,0.5644869598324767,0.09262727272727272,0.5590065039117732,2.7766990291262132,30.65281929275465,46802,27536494.24427724
135,2,1,0,0,0,13,4,1,1,0,0,1,17,17,289,0.8646589434216219,0.013702369468142545,0.6827861366149113,109.2491349480969,0.5085324423057741,-0.36344162353831116,0.6458590691814656,0.23440945273631852,0.3333333333333333,0.45767167055700053,0.0031,0.457639199976302,4.046,33.9713713257433,1491496,19332443.24427724
136,11,1,0,0,0,6,10,1,1,0,0,0,16,16,256,0.6849999999999999,0.08333333333333333,0.0,0.0,99759.11971519659,0.11593236827233845,0.07186732588692339,28.3186425,0.08333333333333333,0.7056434599156117,0.016180833333333335,0.6968229166666666,0.6000000000000001,34.985751390254634,2332,43216579.24427724
137,10,493,0,0,0,201,492,1,1,0,0,1,693,693,480249,0.9369694524151128,0.022225294661013546,0.4264705882352941,0.0022904784809546714,13.344418885646897,0.8194721824074281,4.622501610317587,0.7317301424999926,0.9801192842942346,0.12279868167355332,0.11348426502687582,0.12273313339531347,2309.0760000000105,33.19200121959327,2855369,90911708.24531245
138,0,1,0,1,0,3,1,1,1,0,0,0,4,4,16,0.25,0.11292270531400966,0.0,0.0,313.555511591248,3.5937499820874708,12.719859239047286,0.0,1.0,0.9515154703350079,0.2012,0.9497917104249803,0.057971014492753624,35.133469753288054,3213,39858096.24531245
139,2,0,0,0,0,16,4,1,0,0,0,1,20,20,400,0.5386862543845252,0.007620665094489585,0.79353,2086.8875,0.0,0.0,0.0,0.0,0.0,0.8001023087423349,0.0,0.8001004411670251,22.656513026052107,28.966622657090817,9133337,177495132.24531245
140,2,2,0,0,0,2,14,1,0,0,0,1,16,16,256,0.7813407659662828,0.0022412785032157475,0.9582927304618982,37.98828125,363684.46417067555,2.8163295850016197,65.7131888452746,8.719869322499827,0.5,0.6506643294609117,0.01922665,0.6505375190283524,48.45938738738739,24.86882251619812,1665685,161008162.24531245
141,2,2,0,0,0,4,12,1,2,0,0,1,16,16,256,0.7801634000046261,0.2518179873810288,1.0,38.4375,42.57117196340514,0.12018628257221076,-0.027948947437379745,3.2285362216899873,0.5,0.35226709145465873,0.015697299999999997,0.3522294198589522,47.656208416833664,24.86882251619812,1665685,161008162.24531245
142,2,2,0,0,0,5,11,1,1,0,0,1,16,16,256,0.8174858945596596,0.03484192837117271,0.9993208367291497,88.76953125,35.823257586886925,0.7094209870432405,1.1239190930079517,1.8978453079630941,0.5,0.6350350864531972,0.019926075,0.6347303098868164,61.64766548892908,24.86882251619812,1665685,161008162.24531245
143,1,0,0,0,0,2,4,1,1,0,0,0,6,6,36,0.665,0.19666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553020134228187,0.0,0.9489333333333332,0.48000000000000004,35.052896100724375,4199,7092824.245312452
144,3,0,0,0,0,4,2,1,4,0,0,1,6,6,36,1.0,0.04308823529411765,0.08088235294117647,0.3055555555555555,0.0,0.0,0.0,0.0,0.0,0.7924344296858529,0.0,0.7864831366782008,0.4411764705882353,35.052896100724375,4199,7092824.245312452
145,2,0,0,5,0,20,11,1,3,0,0,1,31,31,961,0.4667894533000533,0.32755245645319053,1.0,24.7627471383975,0.0,0.0,0.0,0.0,0.0,0.6647055419770344,0.0,0.6204960768079719,4.230102675718658,34.011658152025134,27515,26950157.245312452
146,3,9,0,0,0,6,8,1,3,0,0,1,14,14,196,0.5729905713218821,0.0932315233785822,0.028846153846153848,0.015306122448979591,7.7582443342311,0.12255027132440144,0.040253419166511796,1.5503794784580496,0.75,0.7481091632644352,0.09993333333333332,0.7408890986587618,0.0,35.01260927444253,2203,52272441.24531245
147,2,6,0,0,0,6,8,1,1,0,0,1,14,14,196,0.7698040600420959,0.02760412230644749,1.0,6.61734693877551,1140312.3626723024,2.96944185182086,21.35369767466005,55.57519726060893,0.75,0.6381246740046147,0.1458939993875,0.6366425439202756,0.11864406779661017,34.99918033234859,18449,73791714.24531245
148,0,0,0,0,0,0,3,1,0,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,34.99918033234859,18449,73791714.24531245
149,25,0,0,0,0,30,1,1,0,0,0,1,31,31,961,0.25149700598802394,0.01898250808562714,0.11976047904191617,0.04682622268470343,0.0,0.0,0.0,0.0,0.0,0.36330668283625833,0.0,0.3622147124670622,0.0,25.056827705513374,184034,127216736.24531245
150,1,0,0,0,0,3,0,1,3,0,0,0,3,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.056827705513374,184034,127216736.24531245
151,2,0,0,0,0,35,5,1,14,0,0,1,40,40,1600,0.8483510590758782,0.13547675016576682,1.0,2.225625,0.0,0.0,0.0,0.0,0.0,0.24739360762947876,0.0,0.2466518541770434,0.8383233532934131,25.056827705513374,184034,127216736.24531245
152,1,0,0,1,0,3,0,1,3,0,0,0,3,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.056827705513374,184034,127216736.24531245
153,2,0,0,0,0,35,5,1,14,0,0,1,40,40,1600,0.8483582089552237,0.13547675016576682,1.0,2.2243749999999998,0.0,0.0,0.0,0.0,0.0,0.24739360762947876,0.0,0.2466518541770434,0.718562874251497,25.056827705513374,184034,127216736.24531245
154,1,0,0,0,0,3,3,1,1,0,1,1,6,6,36,0.5351672037235947,0.09352610441767069,0.47410358565737054,4.972222222222222,0.0,0.0,0.0,0.0,0.0,0.8905899727944034,0.0,0.8870175520179782,0.09183673469387754,35.26104470318055,2189,59544780.24531245
155,1,0,0,1,0,0,2,1,1,0,0,0,2,2,4,0.9328180737217597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.227472347945685,4235,28232432.245312452
156,0,2,0,0,0,4,4,1,1,1,0,1,8,8,64,0.7861019551486893,0.014510117145899894,0.044994675186368474,3.140625,1.9311397964890693,0.5738880533480079,-0.31277761386841596,0.8232435004999996,1.0,0.8076630520328594,0.054123522519999995,0.8074480192714024,0.7919999999999999,31.116241529100407,86057,145497831.24531245
157,1,0,0,0,0,2,1,1,0,1,0,0,3,3,9,0.9803389830508474,0.004067796610169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467212473840352,0.0,0.5463505889112323,0.363,31.116241529100407,86057,145497831.24531245
158,26,0,0,0,0,31,4,1,3,0,0,0,35,35,1225,0.7962410501193318,0.0071214104242050946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6303961446137548,0.0,0.6300200132625533,45.04499999999999,35.19389999271081,575344,4944608.245312452
159,3,30,0,0,0,2,31,1,3,0,0,0,33,33,1089,1.0,0.0048543689320388345,0.0,0.0,0.01027584270480296,0.8917920753354472,0.7995045075032324,0.03332895165838457,0.9090909090909091,0.0,0.13658032872727274,0.0,54.30582524271845,35.19389999271081,575344,4944608.245312452
160,127,0,0,0,0,62,66,1,1,0,0,0,128,128,16384,0.26176046176046164,0.16635944700460822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509653900146261,0.0,0.9464369833955086,7.314285714285714,29.053910780701475,33252,171686886.24531245
161,6,0,0,0,0,1,10,1,0,0,0,1,11,11,121,0.7017284739982949,0.03529411764705882,0.2,1.636363636363636,0.0,0.0,0.0,0.0,0.0,0.7938739993038636,0.0,0.789204152249135,2.2,35.180471050616866,38012,89555010.24531245
162,6,0,0,0,0,1,10,1,0,0,0,1,11,11,121,0.605862227588983,0.03529411764705882,0.45294117647058824,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.7938739993038636,0.0,0.789204152249135,7.311764705882353,35.180471050616866,38012,89555010.24531245
163,1,3,0,0,0,5,2,1,1,0,0,1,7,7,49,0.29117647058823526,0.09898434193821413,0.18235294117647058,7.591836734693878,15.646086455475906,2.7541002863641455,10.448703910249305,0.20921459696588152,0.75,0.8304732178255702,0.0606,0.8290806731080729,0.17500000000000002,35.180471050616866,38012,89555010.24531245
164,4,0,0,0,0,2,5,1,1,0,0,1,7,7,49,0.33886274509803915,0.008823529411764706,0.21568627450980393,6.7346938775510194,0.0,0.0,0.0,0.0,0.0,0.7293655379637121,0.0,0.7279354094579009,0.19215686274509802,35.180471050616866,38012,89555010.24531245
165,4,0,0,0,0,2,5,1,1,0,0,1,7,7,49,0.43675034570790344,0.007352941176470588,0.18676470588235294,7.775510204081633,0.0,0.0,0.0,0.0,0.0,0.7707355106991249,0.0,0.7696020761245674,0.16470588235294117,35.180471050616866,38012,89555010.24531245
166,6,0,0,0,0,1,10,1,0,0,0,1,11,11,121,0.5355270699164947,0.03529411764705882,0.4588235294117647,3.7024793388429753,0.0,0.0,0.0,0.0,0.0,0.7938739993038636,0.0,0.789204152249135,0.6470588235294117,35.180471050616866,38012,89555010.24531245
167,7,1,0,0,0,14,2,1,2,0,0,1,16,16,256,0.6219101123595505,0.02668578588162449,0.675,6.87109375,0.14867335946881308,0.12995063173070429,0.13919088484128872,0.06294269780411293,0.125,0.6498874792722162,0.010875,0.6489981306089347,0.035888414174415684,33.131570980170515,12672,80603344.24531245
168,0,0,0,0,0,0,4,1,0,0,0,1,4,4,16,0.9444444444444444,0.0,0.02702702702702703,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16704210852292,861,79915179.24531245
169,13,3,0,0,0,15,1,1,0,0,0,1,16,16,256,0.3230623370466935,0.014971587506907384,0.13732892873997168,2.51953125,40.25258289797182,0.17752695386364656,0.3798443442133501,1.4379840017779129,0.1875,0.6029178596347483,0.00377125,0.6027734951387936,0.032,18.822835898846407,59829,121548056.24531245
170,5,22,0,0,0,11,17,1,1,0,0,1,28,28,784,0.8864351623002142,0.5036764705882353,0.23529411764705882,0.011479591836734693,540.8367486809767,0.7220274945710019,0.9355938783228718,3.6200557098765436,0.5925925925925926,0.8577094474153298,0.35603703703703704,0.8066682722554261,0.0,35.146898695382,1085,62228601.24531245
171,6,1,0,0,0,8,0,1,0,1,0,0,8,8,64,0.0,0.006255901794145422,0.0,0.0,0.2796073228168798,-0.09756214638602213,0.19835577706690696,0.028181435853474126,0.14285714285714285,0.6193893907831156,0.004714285714285714,0.6188045093942741,0.0,26.95800941292631,1267,22061091.245312452
172,6,0,0,1,0,4,3,1,2,0,0,0,7,7,49,0.9097222222222222,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679824561403509,0.0,0.5620659722222222,0.9479166666666665,24.909109342479958,1153,165935331.24531245
173,116,0,0,0,0,1,117,1,1,0,0,0,118,118,13924,0.9372462606837602,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529733959311424,0.0,0.9514843750000002,1548.9343750000012,33.07785521179473,623812,161272857.24531245
174,9,142,0,0,0,98,58,1,9,0,0,0,156,156,24336,0.3261584616496782,0.08223163479228168,0.0,0.0,178.85033180954233,2.5332475293955503,27.38344428902885,5.62900924406788,0.9403973509933775,0.8604855658033967,0.036336556291390744,0.8600345775613636,26.519999999999996,33.07785521179473,623812,161272857.24531245
175,1,0,0,1,0,1,1,1,2,0,0,0,2,2,4,1.0,0.14372716199756394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992709664002852,0.0,0.9915005170308646,0.09987819732034105,18.76240565942365,1772141,71420247.24531245
176,3,1,0,0,0,4,0,1,1,0,0,0,4,4,16,0.0,0.001228813559322034,0.0,0.0,3.7531073019844228,0.8168569936126892,3.802918709245435,0.48192172056216753,0.25,0.9603533258679191,0.0029025,0.9603370486929044,0.276,18.76240565942365,1772141,71420247.24531245
177,2,0,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,6.451612903225807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,18.76240565942365,1772141,71420247.24531245
178,4,0,0,1,0,6,1,1,2,0,0,0,7,7,49,1.0,0.00110752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8009419962578233,0.0,0.8008903225806451,1.2319999999999998,18.76240565942365,1772141,71420247.24531245
179,4,0,0,1,0,7,0,1,1,0,0,0,7,7,49,0.0,0.0003573236889692586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730925449574352,0.0,0.7730905877611163,0.021,18.76240565942365,1772141,71420247.24531245
180,3,0,0,0,0,3,1,1,0,1,0,0,4,4,16,0.22,0.04533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403847695390781,0.0,0.7389040000000001,0.36,35.079753984912266,2244,41087228.24531245
